status,cleaned_line,reasons,record_ids_sample,raw_titles_sample
review_needed,"Gitlabs: Naphix, WDNA, Bayteq",generic/noise,15263,"Gitlabs: Naphix, WDNA, Bayteq"
review_needed,"Gitlabs: Next TI, VISEO, Hochschule Trier",generic/noise,15216,"Gitlabs: Next TI, VISEO, Hochschule Trier"
review_needed,"Gitlabs: Omydoo, Ayomi, ADULLACT",generic/noise,15129,"Gitlabs: Omydoo, Ayomi, ADULLACT"
review_needed,"Gitlabs: Prasaga, HE2B, Kombinat",generic/noise,14928,"Gitlabs: Prasaga, HE2B, Kombinat"
review_needed,"Gitlabs: PT. ITPRENEUR INDONESIA TECHNOLOGY, GFZ Helmholtz Centre for Geosciences, LUA Cof",generic/noise,14964,"Gitlabs: PT. ITPRENEUR INDONESIA TECHNOLOGY, GFZ Helmholtz Centre for Geosciences, LUA Cof"
review_needed,"Gitlabs: Synelixis Solutions, INGV, VMO Holdings",generic/noise,15330,"Gitlabs: Synelixis Solutions, INGV, VMO Holdings"
review_needed,"Gitlabs: Universitatea Politehnica din Bucuresti, Maxvy Technologies Pvt, iRidge Inc",generic/noise,15044,"Gitlabs: Universitatea Politehnica din Bucuresti, Maxvy Technologies Pvt, iRidge Inc."
review_needed,The Glass House,low_confidence,1405,The Glass House
review_needed,goldcreekfoods,low_confidence,4293,goldcreekfoods
review_needed,goldmedalbakery,low_confidence,7362,goldmedalbakery
review_needed,GORDIC spol. s r.o,low_confidence,640,[CZ]  GORDIC spol. s r.o.
review_needed,Goss Dodge Chrysler Ram Jeep,low_confidence,980,Goss Dodge Chrysler Ram Jeep
review_needed,gp,low_confidence,2823,gp
review_needed,gpml,low_confidence,3197,gpml
review_needed,Gr****en,masked/asterisk,11125,Gr****en
review_needed,Gr****up,masked/asterisk,14570,Gr****up
review_needed,Graff Diamonds - Announcement,announcement/data_noise,1259,Graff Diamonds - Announcement
review_needed,Great Opportunity to monetize your corporate access,low_confidence,7089,Great Opportunity to monetize your corporate access
review_needed,greenex,low_confidence,2818,greenex
review_needed,The Greenhouse People,low_confidence,12689,The Greenhouse People
review_needed,gro,low_confidence,1146,https://www.gro...
review_needed,groupe-corbat.c,low_confidence,2758,groupe-corbat.c...
review_needed,groupem,low_confidence,2667,https://groupem...
review_needed,groupemeunier.c,low_confidence,2675,groupemeunier.c...
review_needed,groupesa,low_confidence,9471,groupesa
review_needed,Grupo Cativa was hacked. Huge amounts of critical information have been stolen,low_confidence,6017,Grupo Cativa was hacked. Huge amounts of critical information have been stolen.
review_needed,GRUPO SIFU HACKED. MORE THEN,low_confidence,4132,GRUPO SIFU HACKED. MORE THEN 2TB SENSETIVE DATA LEAKED AND READY FOR PUBLICATION
review_needed,Gu****me,masked/asterisk,13929,Gu****me
review_needed,Guhring was hacked. Thousands of confidential files stolen,low_confidence,8346,Guhring was hacked. Thousands of confidential files stolen.
review_needed,gvalue,low_confidence,1249,https://gvalue....
review_needed,H*****,masked/asterisk,6330,H*****
review_needed,H***** *****,masked/asterisk,5800,H***** *****
review_needed,H***** ******* S*******,masked/asterisk,5935,H***** ******* S*******
review_needed,H****** ****,masked/asterisk,6197,H****** ****
review_needed,H****** **e*** V******* **i** Project,masked/asterisk,6373,H****** **e*** V******* **i** Project
review_needed,H********** ********* ***,masked/asterisk,7135,H********** ********* ***
review_needed,H*********** *********y **********,masked/asterisk,10212,H*********** *********y **********
review_needed,H*******Y,masked/asterisk,12013,H*******Y
review_needed,h1{,low_confidence,2515,h1{
review_needed,H??????? C??????????,masked/question_marks,10901,H??????? C??????????
review_needed,hacla.org [part 2],low_confidence,5580,hacla.org [part 2]
review_needed,haltonhills,low_confidence,2470,haltonhills
review_needed,hamm,low_confidence,2314,hamm
review_needed,Hampton Newport News CSB (Last chance),low_confidence,8956,Hampton Newport News CSB (Last chance)
review_needed,Hamre Schumann Muell er & Larson HSML,low_confidence,6841,Hamre Schumann Muell er & Larson HSML
review_needed,hamton,low_confidence,15171,hamton
review_needed,hamyari Shahrdari golestan,low_confidence,7354,hamyari Shahrdari golestan
review_needed,Handala’s attack on Israeli organizations,low_confidence,12275,Handala&#8217;s attack on Israeli organizations
review_needed,Handala’s statement,low_confidence,13068,Handala&#8217;s statement
review_needed,hansh,low_confidence,2976,hansh
review_needed,Hawaii self storage,low_confidence,5572,Hawaii self storage
review_needed,hawita-gruppe,low_confidence,10365,hawita-gruppe
review_needed,Heart to Heart Hospice,low_confidence,14904,Heart to Heart Hospice
review_needed,heartlandhealth,low_confidence,2715,heartlandhealth...
review_needed,heritage-encon,low_confidence,2151,heritage-encon
review_needed,Herrs (You have 72 hours),low_confidence,9648,Herrs (You have 72 hours)
review_needed,Hey everyone! Some private keys here,low_confidence,11031,Hey everyone! Some private keys here.
review_needed,The Hill Brush,low_confidence,14989,The Hill Brush
review_needed,hilltopconstruc,low_confidence,3167,hilltopconstruc
review_needed,hoffsu,low_confidence,3008,hoffsu
review_needed,hollandspecial,low_confidence,7973,hollandspecial
review_needed,Home in Brussels,low_confidence,96,Home in Brussels
review_needed,Hospice of Huntington,low_confidence,8079,Hospice of Huntington
review_needed,hotelemc2.c,low_confidence,15745,hotelemc2.c
review_needed,hotelservicepro,low_confidence,891,hotelservicepro...
review_needed,HOW TO BUY DATA?,masked/question_marks,5549,HOW TO BUY DATA?
review_needed,Howell Township Public Schools (howell.k12.nj.us),low_confidence,14543,Howell Township Public Schools (howell.k12.nj.us)
review_needed,hp.icon-institu,low_confidence,1608,hp.icon-institu...
review_needed,Hse,low_confidence,9189,Hse
review_needed,https,low_confidence,3305;10035,https:// || http://https://www.molnar-bischof.de/
review_needed,Huge drama for Tap Air Portugal,low_confidence,3691,Huge drama for Tap Air Portugal
review_needed,The Human Bean,low_confidence,15814,The Human Bean
review_needed,huntsville4rent,low_confidence,1953,huntsville4rent...
review_needed,HVAC Facility & Plant Maintenance Tools,low_confidence,349,HVAC Facility & Plant Maintenance Tools
review_needed,hwlebsworth,low_confidence,5928,hwlebsworth
review_needed,i,low_confidence,2113,i
review_needed,I*** *****Y *******,masked/asterisk,5799,I*** *****Y *******
review_needed,I*****,masked/asterisk,4954,I*****
review_needed,I****** ****,masked/asterisk,7916,I****** ****
review_needed,I************ *********l Ltd,masked/asterisk,7909,I************ *********l Ltd.
review_needed,I****n,masked/asterisk,7652;7786,I****n(Unpay) || I****n (Unpay)
review_needed,I???o e???t???,masked/question_marks,5045,I???o e???t???
review_needed,iaconnect,low_confidence,15816,iaconnect
review_needed,IAС,low_confidence,14290,IAС
review_needed,ibericar,low_confidence,14564;14948,ibericar - Press Release || ibericar
review_needed,ideaitaliausa.c,low_confidence,1389,ideaitaliausa.c...
review_needed,ids97,low_confidence,2232,ids97
review_needed,ieseco,low_confidence,5578,ieseco
review_needed,iMatica,low_confidence,6725,iMatica
review_needed,Immobilienmakler in Oldenburg,low_confidence,6268,Immobilienmakler in Oldenburg
review_needed,Importador Ferretero Trujillo Cia. Ltda,low_confidence,2739,Importador Ferretero Trujillo Cia. Ltda
review_needed,important information(Knight),low_confidence,7049,important information（Knight）
review_needed,Imt,low_confidence,8971,Imt - Press Release
review_needed,In****GmbH,masked/asterisk,10575,In****GmbH
review_needed,incegd.com_inces.com,low_confidence,10119,incegd.com_inces.com
review_needed,India car owners,low_confidence,15018,India car owners
review_needed,Industria e Comercio Jolitex Ltda (jolitex.com),low_confidence,14574,Industria e Comercio Jolitex Ltda (jolitex.com)
review_needed,inforius,low_confidence,11377,inforius
review_needed,infotech ua,low_confidence,2575,infotech ua
review_needed,Ingeniería FULCRUM,low_confidence,9046,Ingeniería FULCRUM
review_needed,inla,low_confidence,3148,inla
review_needed,inland-e,low_confidence,2738,http://inland-e...
review_needed,innovairre,low_confidence,4163,innovairre
review_needed,Instituto Mixto de Ayuda Social,low_confidence,1002,Instituto Mixto de Ayuda Social
review_needed,Instituto Nacional de Tecnología Agropecuaria,low_confidence,2350,Instituto Nacional de Tecnología Agropecuaria
review_needed,integraservices,low_confidence,12176,integraservices
review_needed,interep,low_confidence,8100,interep
review_needed,intertabak,low_confidence,3093,www.intertabak....
review_needed,inv[...]nator,truncated,14211,inv[...]nator
review_needed,ioi,low_confidence,2972,ioi
review_needed,ipmaltamira,low_confidence,10351,ipmaltamira
review_needed,iscamen,low_confidence,16055,iscamen
review_needed,Israel defense minister private photos,low_confidence,13124,Israel defense minister private photos
review_needed,Israel foreign affairs minister Emails,low_confidence,13140,Israel foreign affairs minister Emails
review_needed,Israel MOD and Benny Gantz,low_confidence,1729,Israel MOD and Benny Gantz
review_needed,itimCloud,low_confidence,1365,itimCloud
review_needed,J,low_confidence,2106,J
review_needed,jadecorp,low_confidence,1453,jadecorp
review_needed,An Japan Game Halls Operator,low_confidence,3700,An Japan Game Halls Operator
review_needed,jasper,low_confidence,6896,jasper
review_needed,jaykal,low_confidence,3027,jaykal
review_needed,jean-nouvel,low_confidence,11385;12118,jean-nouvel || jean-nouvel
review_needed,jewelry,low_confidence,2941,jewelry.
review_needed,jgsummit.com.ph <update>,low_confidence,12687,www.jgsummit.com.ph &lt;update&gt;
review_needed,John Mulder Heating & Air Conditioning,low_confidence,7017,John Mulder Heating & Air Conditioning
review_needed,Join us on RAMP,low_confidence,1056,Join us on RAMP
review_needed,Jordan Public Schools (https://www.jordan.k12.mn.us/),low_confidence,13693,Jordan Public Schools (https://www.jordan.k12.mn.us/)
review_needed,Just us lawyers,low_confidence,6254,Just us lawyers
review_needed,K***** **** ***********,masked/asterisk,7843,K***** **** ***********
review_needed,K********* ******* ***,masked/asterisk,6551,K********* ******* ***
review_needed,K*****S,masked/asterisk,12065,K*****S
review_needed,K****S CORP,masked/asterisk,14552,K****S CORP
review_needed,K***N Corp,masked/asterisk,13385,K***N Corp
review_needed,K**d.edu,masked/asterisk,15379,K**d.edu
review_needed,K???o???,masked/question_marks,10385,K???o???
review_needed,kahle cpa,low_confidence,12947,kahle cpa
review_needed,kainz-haustechn,low_confidence,2748,kainz-haustechn.
review_needed,kan,low_confidence,3193,kan
review_needed,kankakeetitle.c,low_confidence,1456,kankakeetitle.c...
review_needed,Karam Chand Thapar & Bros Coal Sales,low_confidence,8265,Karam Chand Thapar & Bros Coal Sales
review_needed,katzmanproduce,low_confidence,1227,katzmanproduce....
review_needed,keisei,low_confidence,3251,keisei-
review_needed,"KELLY,REMMEL&ZIMMERMAN first part",low_confidence,2464,"KELLY,REMMEL&ZIMMERMAN first part"
review_needed,kentkonut.com.t,low_confidence,1974,kentkonut.com.t...
review_needed,kerrylog,low_confidence,3125,kerrylog
review_needed,Kes,low_confidence,961,Kes
review_needed,Kessing Rechtsanwälte und Fachanwälte in PartGmbB,low_confidence,4312,Kessing Rechtsanwälte und Fachanwälte in PartGmbB
review_needed,KHSS (You have 3 days),low_confidence,10193,KHSS (You have 3 days)
review_needed,KI****UP,masked/asterisk,10574,KI****UP
review_needed,KONECTA SERVICIOS ADMINISTRATIVOS Y TECNOLOGICOS S.L. SUCURSAL ARGENTINA,low_confidence,2484,KONECTA SERVICIOS ADMINISTRATIVOS Y TECNOLOGICOS S.L. SUCURSAL ARGENTINA
review_needed,kssente,low_confidence,2585,kssente
review_needed,Kuriyama of America,low_confidence,9163,Kuriyama of America
review_needed,l,low_confidence,2669;9721,l || l
review_needed,L** **** ****,masked/asterisk,7129,L** **** ****
review_needed,L****** H*********,masked/asterisk,5798,L****** H*********
review_needed,L******* C***** and P********,masked/asterisk,7735,L******* C***** and P********
review_needed,L********,masked/asterisk,5797,L********
review_needed,l*s.com.vn,masked/asterisk,16021,l*s.com.vn
review_needed,L?? C??e,masked/question_marks,4930,L?? C??e
review_needed,La compagnie du SAV,low_confidence,223,La compagnie du SAV
review_needed,la providence,low_confidence,5565,la providence
review_needed,La Tazza D'oro - Full,low_confidence,13515,La Tazza D'oro - Full Leak
review_needed,La****up,masked/asterisk,11032,La****up
review_needed,lahebert,low_confidence,1804,lahebert
review_needed,lalengineering<www.lalengineering.com>,low_confidence,11270,lalengineering<www.lalengineering.com>
review_needed,landofrost,low_confidence,4164,landofrost
review_needed,lapiamontesa,low_confidence,4350,lapiamontesa
review_needed,lawrencegroup.n,low_confidence,1476,lawrencegroup.n...
review_needed,lawyersforemplo,low_confidence,1215,lawyersforemplo...
review_needed,Leak Announcement - IT company ITonCLOUD,announcement/data_noise,4348,Leak Announcement - IT company ITonCLOUD
review_needed,learning_resources,low_confidence,4165,learning_resources
review_needed,lee,low_confidence,1824,https://www.lee...
review_needed,lee-associate,low_confidence,2688,lee-associate
review_needed,Leiblein & Kollegen Steuerberatungsgesellschaft,low_confidence,8188,Leiblein & Kollegen Steuerberatungsgesellschaft
review_needed,Lewis Young Robertso n & Burningham,low_confidence,6397,Lewis Young Robertso n & Burningham
review_needed,liceu.b,low_confidence,2604,https://liceu.b...
review_needed,lifestylesoluti,low_confidence,2804,lifestylesoluti...
review_needed,Ligas Gerais Industria E Comercio,low_confidence,6586,Ligas Gerais Industria E Comercio
review_needed,linkmfg,low_confidence,4166,linkmfg
review_needed,lipinsk,low_confidence,2192,lipinsk
review_needed,Lisa Logística was hacked. A great amount of critical information has been stolen,low_confidence,5824,Lisa Logística was hacked. A great amount of critical information has been stolen.
review_needed,lkma,low_confidence,1295,lkma
review_needed,lnetwork,low_confidence,14897,lnetwork
review_needed,lo,low_confidence,2676,lo
review_needed,Lockbit's Hackers exposed,low_confidence,10056,Lockbit's Hackers exposed
review_needed,Lockbit's new encryptor,low_confidence,10060,Lockbit's new encryptor
review_needed,logic insectes,low_confidence,15394,logic insectes
review_needed,londonandcapital,low_confidence,6685,londonandcapital
review_needed,Longview Oral and Maxillofacial Surgery,low_confidence,12054,Longview Oral and Maxillofacial Surgery
review_needed,loransrl,low_confidence,10027,loransrl
review_needed,The Louis G Freeman,low_confidence,11497,The Louis G Freeman
